Day,Group,Folder,Cell_ID,Area,Aspect_Ratio,Length_um,Width_um,C1_Mean,C2_Mean,C3_PI_Mean,Ratio_C1_C2,Status
3,C,C3,C3_00001,1.183,2.212,1.825,0.825,38.229,474.729,2.329,0.080527,living
3,C,C3,C3_00002,0.845,2.160,1.524,0.706,46.000,538.140,2.820,0.085480,living
3,C,C3,C3_00003,2.400,1.855,2.381,1.283,146.162,713.528,2.310,0.204844,living
3,C,C3,C3_00004,0.744,1.995,1.375,0.689,50.727,417.273,19.023,0.121569,dead
3,C,C3,C3_00005,1.132,2.171,1.769,0.815,132.030,451.910,2.119,0.292159,living
3,C,C3,C3_00006,2.282,2.596,2.746,1.058,117.252,563.178,2.259,0.208197,living
3,C,C3,C3_00007,1.859,2.063,2.210,1.071,132.282,575.755,2.282,0.229754,living
3,C,C3,C3_00008,3.211,1.995,2.856,1.431,165.200,720.316,2.658,0.229344,living
3,C,C3,C3_00009,1.470,2.087,1.976,0.947,62.195,567.483,2.851,0.109599,living
3,C,C3,C3_00010,2.113,1.836,2.222,1.211,93.400,683.856,2.256,0.136578,living
3,C,C3,C3_00011,2.501,1.913,2.468,1.290,69.926,818.993,2.642,0.085380,living
3,C,C3,C3_00012,2.096,1.752,2.162,1.234,58.879,734.016,2.605,0.080215,living
3,C,C3,C3_00013,2.231,1.928,2.340,1.214,71.076,726.894,2.273,0.097780,living
3,C,C3,C3_00014,2.366,1.955,2.427,1.241,65.757,725.771,3.014,0.090603,living
3,C,C3,C3_00015,0.761,2.242,1.474,0.657,25.378,497.422,2.578,0.051019,living
3,C,C3,C3_00016,2.045,2.504,2.553,1.020,48.017,649.620,2.653,0.073915,living
3,C,C3,C3_00017,1.132,1.715,1.572,0.917,25.776,605.642,2.687,0.042560,living
3,C,C3,C3_00018,0.879,1.564,1.323,0.846,14.288,473.692,2.558,0.030164,living
3,C,C3,C3_00019,0.744,1.886,1.337,0.709,17.318,528.864,2.136,0.032746,living
3,C,C3,C3_00020,2.907,1.411,2.285,1.620,3.198,570.238,2.087,0.005608,living
3,C,C3,C3_00021,1.606,2.050,2.047,0.999,23.284,637.316,2.179,0.036535,living
3,C,C3,C3_00022,1.825,2.499,2.410,0.964,17.157,600.944,2.269,0.028551,living
3,C,C3,C3_00023,2.129,2.287,2.490,1.089,122.603,560.214,2.460,0.218850,living
3,C,C3,C3_00024,1.538,1.961,1.960,0.999,125.516,539.747,2.637,0.232547,living
3,C,C3,C3_00025,1.775,2.218,2.239,1.009,82.571,578.619,2.238,0.142704,living
3,C,C3,C3_00026,1.859,1.847,2.091,1.132,54.191,667.273,2.382,0.081213,living
3,C,C3,C3_00027,1.352,1.816,1.768,0.974,68.237,599.712,2.462,0.113784,living
3,C,C3,C3_00028,1.487,1.805,1.849,1.024,57.955,602.989,2.500,0.096112,living
3,C,C3,C3_00029,1.622,2.161,2.113,0.978,114.125,537.115,2.771,0.212478,living
3,C,C3,C3_00030,1.622,1.995,2.030,1.017,140.458,632.792,3.156,0.221966,living
3,C,C3,C3_00031,2.484,1.927,2.469,1.281,172.946,737.354,2.327,0.234549,living
3,C,C3,C3_00032,2.569,1.995,2.555,1.280,130.309,800.941,2.770,0.162695,living
3,C,C3,C3_00033,1.622,1.995,2.030,1.017,70.552,635.094,2.760,0.111089,living
3,C,C3,C3_00034,1.639,1.960,2.022,1.032,96.814,596.021,2.320,0.162435,living
3,C,C3,C3_00035,0.761,1.967,1.381,0.702,29.511,526.289,2.756,0.056074,living
3,C,C3,C3_00036,1.301,1.995,1.818,0.911,31.831,568.390,2.922,0.056002,living
3,C,C3,C3_00037,1.707,2.537,2.348,0.926,54.851,557.673,2.861,0.098358,living
3,C,C3,C3_00038,2.163,2.167,2.443,1.127,73.164,644.297,3.148,0.113556,living
3,C,C3,C3_00039,1.927,1.995,2.213,1.109,44.491,489.868,3.377,0.090823,living
3,C,C3,C3_00040,1.589,1.829,1.924,1.052,29.234,657.968,2.745,0.044431,living
3,C,C3,C3_00041,1.808,1.797,2.034,1.132,49.168,698.308,2.738,0.070410,living
3,C,C3,C3_00042,1.251,1.663,1.628,0.979,36.216,610.027,2.811,0.059368,living
3,C,C3,C3_00043,1.183,1.594,1.550,0.972,24.814,608.371,2.471,0.040788,living
3,C,C3,C3_00044,0.777,2.153,1.459,0.678,18.630,529.761,2.304,0.035168,living
3,C,C3,C3_00045,1.301,2.317,1.959,0.846,17.117,547.234,2.584,0.031279,living
3,C,C3,C3_00046,1.589,2.851,2.402,0.842,13.894,541.085,2.138,0.025677,living
3,C,C3,C3_00047,0.963,1.972,1.555,0.789,10.719,513.544,2.140,0.020873,living
3,C,C3,C3_00048,1.707,1.681,1.911,1.137,78.554,522.505,2.505,0.150342,living
3,C,C3,C3_00049,2.282,2.062,2.448,1.187,108.711,562.837,2.119,0.193148,living
3,C,C3,C3_00050,2.772,1.672,2.429,1.453,55.872,601.159,2.823,0.092940,living
3,C,C3,C3_00051,2.079,1.995,2.298,1.152,54.797,527.520,10.797,0.103876,dead
3,C,C3,C3_00052,2.484,1.564,2.224,1.422,61.898,620.333,2.558,0.099782,living
3,C,C3,C3_00053,2.789,1.987,2.656,1.337,85.085,687.479,2.352,0.123764,living
3,C,C3,C3_00054,1.893,1.663,2.002,1.204,57.875,542.509,2.830,0.106680,living
3,C,C3,C3_00055,1.369,2.126,1.925,0.905,25.457,503.198,2.642,0.050590,living
3,C,C3,C3_00056,2.146,2.003,2.339,1.168,53.008,615.772,2.283,0.086084,living
3,C,C3,C3_00057,1.876,1.995,2.183,1.094,19.622,500.009,11.802,0.039243,dead
3,C,C3,C3_00058,2.265,1.785,2.269,1.271,50.843,669.343,2.493,0.075960,living
3,C,C3,C3_00059,2.298,2.218,2.547,1.149,13.272,460.831,2.904,0.028800,living
3,C,C3,C3_00060,2.197,2.848,2.823,0.991,29.962,511.869,2.692,0.058534,living
3,C,C3,C3_00061,1.284,2.221,1.906,0.858,14.671,464.013,2.579,0.031618,living
3,C,C3,C3_00062,1.200,1.995,1.746,0.875,4.676,327.606,6.972,0.014273,dead
3,C,C3,C3_00063,1.386,1.890,1.826,0.966,20.366,516.573,2.146,0.039425,living
3,C,C3,C3_00064,2.129,3.195,2.943,0.921,28.310,527.770,2.484,0.053640,living
3,C,C3,C3_00065,1.470,2.183,2.021,0.926,16.897,497.161,2.402,0.033986,living
3,C,C3,C3_00066,1.318,2.135,1.893,0.887,13.718,494.859,3.103,0.027721,living
3,C,C3,C3_00067,1.842,2.816,2.570,0.913,16.835,465.945,2.101,0.036131,living
3,C,C3,C3_00068,0.676,2.174,1.368,0.629,15.725,397.000,2.075,0.039610,living
3,C,C3,C3_00069,1.014,2.032,1.620,0.797,13.817,475.850,2.350,0.029036,living
3,C,C3,C3_00070,1.724,1.705,1.935,1.135,6.529,482.363,2.157,0.013536,living
3,C,C3,C3_00071,1.656,2.098,2.103,1.002,18.929,537.316,2.531,0.035228,living
3,C,C3,C3_00072,1.318,2.324,1.975,0.850,107.949,472.462,2.949,0.228481,living
3,C,C3,C3_00073,2.434,2.141,2.576,1.203,156.243,622.604,2.458,0.250951,living
3,C,C3,C3_00074,0.828,2.297,1.556,0.677,48.163,459.796,1.776,0.104749,living
3,C,C3,C3_00075,2.518,2.380,2.762,1.161,129.101,606.940,2.007,0.212708,living
3,C,C3,C3_00076,1.707,1.730,1.939,1.121,113.277,584.208,2.535,0.193899,living
3,C,C3,C3_00077,2.670,1.976,2.592,1.312,152.570,713.203,2.386,0.213922,living
3,C,C3,C3_00078,1.842,1.794,2.051,1.143,141.853,592.174,3.037,0.239546,living
3,C,C3,C3_00079,2.315,2.127,2.504,1.177,140.803,632.584,2.131,0.222584,living
3,C,C3,C3_00080,2.501,1.705,2.330,1.367,162.345,767.851,2.115,0.211427,living
3,C,C3,C3_00081,2.096,2.122,2.380,1.121,107.065,569.855,2.484,0.187880,living
3,C,C3,C3_00082,2.163,1.774,2.210,1.246,105.977,711.328,2.750,0.148984,living
3,C,C3,C3_00083,1.639,1.995,2.041,1.023,106.856,592.959,3.485,0.180208,living
3,C,C3,C3_00084,1.437,1.667,1.746,1.048,89.776,608.035,2.647,0.147650,living
3,C,C3,C3_00085,1.487,2.291,2.083,0.909,39.409,547.432,2.909,0.071989,living
3,C,C3,C3_00086,1.622,1.938,2.001,1.032,49.062,619.906,2.365,0.079145,living
3,C,C3,C3_00087,1.555,1.730,1.851,1.070,75.239,623.391,2.946,0.120693,living
3,C,C3,C3_00088,1.622,1.875,1.968,1.049,42.552,595.729,2.854,0.071429,living
3,C,C3,C3_00089,2.366,2.323,2.645,1.139,58.943,669.943,2.700,0.087982,living
3,C,C3,C3_00090,1.994,1.995,2.251,1.128,58.814,756.729,2.644,0.077721,living
3,C,C3,C3_00091,2.839,1.217,2.097,1.723,28.976,776.750,2.625,0.037304,living
3,C,C3,C3_00092,1.284,1.628,1.631,1.002,34.513,622.447,2.592,0.055448,living
3,C,C3,C3_00093,0.727,1.971,1.351,0.685,17.419,528.465,1.837,0.032961,living
3,C,C3,C3_00094,0.997,2.302,1.709,0.743,14.458,497.983,2.305,0.029032,living
3,C,C3,C3_00095,1.183,1.899,1.691,0.891,25.671,572.114,2.400,0.044871,living
3,C,C3,C3_00096,2.991,2.584,3.137,1.214,21.565,633.655,2.571,0.034033,living
3,C,C3,C3_00097,2.569,1.995,2.555,1.280,135.592,594.605,9.112,0.228037,dead
3,C,C3,C3_00098,1.386,1.795,1.780,0.992,58.988,543.695,2.768,0.108494,living
3,C,C3,C3_00099,2.129,2.029,2.345,1.156,128.905,502.540,2.571,0.256507,living
3,C,C3,C3_00100,2.366,2.228,2.591,1.163,99.179,572.200,2.393,0.173329,living
3,C,C3,C3_00101,1.775,1.759,1.994,1.133,139.590,572.990,2.486,0.243617,living
3,C,C3,C3_00102,1.741,1.567,1.864,1.189,141.019,557.592,2.233,0.252908,living
3,C,C3,C3_00103,1.808,1.704,1.981,1.162,83.850,586.467,2.869,0.142976,living
3,C,C3,C3_00104,1.572,1.742,1.867,1.072,94.828,557.301,2.645,0.170156,living
3,C,C3,C3_00105,1.014,1.995,1.605,0.804,54.033,429.700,30.033,0.125747,dead
3,C,C3,C3_00106,2.096,1.866,2.232,1.196,40.266,609.331,2.823,0.066083,living
3,C,C3,C3_00107,2.822,1.247,2.117,1.697,45.305,589.784,2.527,0.076817,living
3,C,C3,C3_00108,3.329,2.442,3.217,1.317,91.284,705.132,2.518,0.129457,living
3,C,C3,C3_00109,1.268,1.995,1.795,0.900,33.053,428.533,22.227,0.077131,dead
3,C,C3,C3_00110,2.011,2.118,2.329,1.100,26.437,604.681,2.210,0.043721,living
3,C,C3,C3_00111,2.501,1.995,2.521,1.263,45.676,642.426,2.872,0.071099,living
3,C,C3,C3_00112,1.606,1.363,1.669,1.225,23.242,462.232,3.063,0.050282,living
3,C,C3,C3_00113,2.704,2.750,3.077,1.119,26.444,611.125,2.756,0.043271,living
3,C,C3,C3_00114,2.721,1.995,2.629,1.318,24.329,514.683,7.174,0.047270,dead
3,C,C3,C3_00115,2.265,1.819,2.290,1.259,27.209,679.843,1.970,0.040022,living
3,C,C3,C3_00116,1.335,1.668,1.684,1.009,22.443,592.975,2.203,0.037848,living
3,C,C3,C3_00117,1.335,1.901,1.798,0.946,18.797,547.519,2.215,0.034332,living
3,C,C3,C3_00118,1.318,1.895,1.783,0.941,14.705,557.103,2.333,0.026396,living
3,C,C3,C3_00119,0.980,2.805,1.871,0.667,32.914,436.517,2.310,0.075401,living
3,C,C3,C3_00120,2.062,1.759,2.149,1.222,158.492,565.598,2.484,0.280220,living
3,C,C3,C3_00121,1.910,1.842,2.116,1.149,148.611,503.283,2.832,0.295282,living
3,C,C3,C3_00122,2.755,1.702,2.443,1.436,85.061,633.785,2.331,0.134212,living
3,C,C3,C3_00123,2.400,2.048,2.502,1.222,100.585,584.852,2.641,0.171983,living
3,C,C3,C3_00124,2.417,1.751,2.321,1.326,32.168,541.804,2.615,0.059372,living
3,C,C3,C3_00125,1.960,2.010,2.240,1.114,59.198,581.552,2.621,0.101794,living
3,C,C3,C3_00126,2.535,2.115,2.613,1.235,57.520,663.367,2.427,0.086709,living
3,C,C3,C3_00127,2.163,1.539,2.059,1.338,49.258,712.297,2.523,0.069153,living
3,C,C3,C3_00128,2.569,3.130,3.200,1.022,25.711,549.500,2.526,0.046789,living
3,C,C3,C3_00129,1.859,2.399,2.383,0.993,25.964,560.745,2.455,0.046302,living
3,C,C3,C3_00130,1.572,2.430,2.205,0.908,21.753,533.763,2.538,0.040753,living
3,C,C3,C3_00131,2.146,2.586,2.658,1.028,22.134,541.780,2.402,0.040854,living
3,C,C3,C3_00132,2.789,2.161,2.770,1.282,11.794,583.182,2.558,0.020223,living
3,C,C3,C3_00133,1.960,1.887,2.170,1.150,18.241,610.664,2.474,0.029871,living
3,C,C3,C3_00134,0.963,1.995,1.564,0.784,16.772,458.298,7.316,0.036596,dead
3,C,C3,C3_00135,2.113,1.995,2.317,1.161,88.120,467.936,2.208,0.188316,living
3,C,C3,C3_00136,1.724,1.995,2.093,1.049,104.265,498.588,2.696,0.209120,living
3,C,C3,C3_00137,2.079,1.995,2.298,1.152,144.244,530.317,2.350,0.271996,living
3,C,C3,C3_00138,2.890,1.995,2.710,1.358,91.994,502.006,2.152,0.183253,living
3,C,C3,C3_00139,2.096,1.995,2.308,1.156,122.597,425.669,2.323,0.288009,living
3,C,C3,C3_00140,2.332,1.995,2.434,1.220,63.688,483.580,2.507,0.131702,living
3,C,C3,C3_00141,2.383,1.995,2.461,1.233,96.539,551.397,2.468,0.175081,living
3,C,C3,C3_00142,2.298,1.995,2.416,1.211,110.581,480.765,2.235,0.230010,living
3,C,C3,C3_00143,1.504,1.995,1.955,0.980,131.820,448.820,2.225,0.293704,living
3,C,C3,C3_00144,1.927,1.995,2.213,1.109,114.702,495.465,2.167,0.231503,living
3,C,C3,C3_00145,1.808,1.995,2.143,1.074,105.140,545.692,2.243,0.192673,living
3,C,C3,C3_00146,2.349,1.995,2.443,1.224,86.144,502.324,2.446,0.171491,living
3,C,C3,C3_00147,2.079,1.995,2.298,1.152,95.073,486.789,2.837,0.195307,living
3,C,C3,C3_00148,1.859,1.995,2.173,1.089,42.273,508.391,2.391,0.083150,living
3,C,C3,C3_00149,0.980,1.995,1.578,0.791,36.241,443.845,2.466,0.081653,living
3,C,C3,C3_00150,3.042,1.995,2.780,1.393,32.844,545.017,2.239,0.060263,living
3,C,C3,C3_00151,1.183,1.995,1.734,0.869,27.814,458.329,2.671,0.060686,living
3,C,C3,C3_00152,1.893,1.995,2.193,1.099,64.062,589.491,2.179,0.108674,living
3,C,C3,C3_00153,0.845,1.995,1.465,0.734,18.620,403.820,2.960,0.046110,living
3,C,C3,C3_00154,2.045,1.995,2.279,1.142,41.256,559.909,2.545,0.073684,living
3,C,C3,C3_00155,1.284,1.995,1.806,0.905,27.961,507.539,2.763,0.055090,living
3,C,C3,C3_00156,1.775,1.995,2.124,1.064,27.419,574.562,2.610,0.047722,living
3,C,C3,C3_00157,2.028,1.995,2.270,1.138,13.283,481.058,2.758,0.027613,living
3,C,C3,C3_00158,1.386,1.995,1.877,0.940,26.707,500.329,2.537,0.053379,living
3,C,C3,C3_00159,1.369,1.995,1.865,0.935,28.346,494.457,2.383,0.057327,living
3,C,C3,C3_00160,1.707,1.995,2.082,1.044,9.327,471.297,2.317,0.019790,living
3,C,C3,C3_00161,0.676,1.995,1.311,0.657,13.125,395.300,2.125,0.033203,living
3,C,C3,C3_00162,1.690,1.932,2.039,1.055,13.130,502.830,2.650,0.026112,living
3,C,C3,C3_00163,2.535,2.247,2.693,1.199,124.467,393.613,2.567,0.316216,living
3,C,C3,C3_00164,0.896,2.345,1.636,0.697,27.208,359.283,2.264,0.075727,living
3,C,C3,C3_00165,1.538,1.821,1.888,1.037,43.813,419.231,1.681,0.104509,living
3,C,C3,C3_00166,1.538,1.753,1.853,1.057,43.769,419.055,2.703,0.104447,living
3,C,C3,C3_00167,1.842,1.570,1.919,1.222,119.431,439.440,2.202,0.271780,living
3,C,C3,C3_00168,2.839,1.995,2.686,1.346,51.268,485.304,2.821,0.105641,living
3,C,C3,C3_00169,1.825,1.665,1.967,1.181,78.000,474.806,2.528,0.164278,living
3,C,C3,C3_00170,1.555,1.706,1.838,1.077,32.543,389.793,2.413,0.083489,living
3,C,C3,C3_00171,1.284,1.653,1.644,0.994,49.171,392.882,2.118,0.125155,living
3,C,C3,C3_00172,2.180,1.995,2.353,1.179,35.659,429.853,2.791,0.082956,living
3,C,C3,C3_00173,1.318,1.666,1.672,1.004,34.500,434.821,2.744,0.079343,living
3,C,C3,C3_00174,1.673,1.995,2.062,1.033,72.525,390.293,3.222,0.185823,living
3,C,C3,C3_00175,0.828,1.826,1.387,0.760,28.939,364.816,2.490,0.079324,living
3,C,C3,C3_00176,1.099,1.825,1.598,0.876,30.000,397.954,2.031,0.075386,living
3,C,C3,C3_00177,1.352,1.995,1.853,0.929,29.312,359.262,3.150,0.081591,living
3,C,C3,C3_00178,1.234,1.995,1.771,0.887,21.096,408.151,3.068,0.051687,living
3,C,C3,C3_00179,1.927,1.830,2.119,1.158,48.368,423.544,2.526,0.114199,living
3,C,C3,C3_00180,2.011,1.995,2.260,1.133,89.160,303.487,13.723,0.293784,dead
3,C,C3,C3_00181,1.707,1.995,2.082,1.044,66.426,421.822,2.812,0.157473,living
3,C,C3,C3_00182,1.369,1.995,1.865,0.935,67.049,337.716,23.716,0.198538,dead
3,C,C3,C3_00183,1.453,1.995,1.921,0.963,58.988,377.023,3.198,0.156458,living
3,C,C3,C3_00184,1.470,1.995,1.933,0.969,57.874,328.655,16.276,0.176092,dead
3,C,C3,C3_00185,1.251,1.717,1.654,0.963,42.311,407.689,2.230,0.103782,living
3,C,C3,C3_00186,2.417,1.539,2.176,1.414,120.986,508.720,2.476,0.237824,living
3,C,C3,C3_00187,1.842,2.143,2.242,1.046,108.358,376.505,2.679,0.287799,living
3,C,C3,C3_00188,1.977,1.883,2.177,1.156,63.590,468.103,2.573,0.135846,living
3,C,C3,C3_00189,1.639,1.995,2.041,1.023,113.371,378.082,4.629,0.299858,living
3,C,C3,C3_00190,2.180,1.800,2.235,1.242,112.155,467.845,2.760,0.239727,living
3,C,C3,C3_00191,2.298,1.749,2.262,1.293,84.390,487.169,1.919,0.173225,living
3,C,C3,C3_00192,1.960,1.691,2.054,1.215,109.198,469.922,2.267,0.232375,living
3,C,C3,C3_00193,1.470,1.678,1.772,1.056,56.667,469.713,1.885,0.120641,living
3,C,C3,C3_00194,1.555,1.798,1.887,1.049,59.272,430.533,2.750,0.137671,living
3,C,C3,C3_00195,1.335,2.385,2.013,0.844,38.278,377.481,1.949,0.101405,living
3,C,C3,C3_00196,1.284,2.577,2.053,0.796,17.763,381.487,2.539,0.046563,living
3,C,C3,C3_00197,1.825,2.449,2.386,0.974,29.787,365.787,2.444,0.081433,living
3,C,C3,C3_00198,2.670,2.605,2.976,1.142,45.025,488.171,2.462,0.092233,living
3,C,C3,C3_00199,1.386,1.514,1.635,1.080,31.756,468.244,2.476,0.067820,living
3,C,C3,C3_00200,2.315,2.363,2.639,1.117,41.898,469.847,2.905,0.089173,living
3,C,C3,C3_00201,0.727,1.978,1.353,0.684,25.698,362.814,2.419,0.070829,living
3,C,C3,C3_00202,1.487,1.887,1.890,1.002,25.182,459.148,2.693,0.054845,living
3,C,C3,C3_00203,1.420,1.994,1.899,0.952,39.595,425.310,3.190,0.093097,living
3,C,C3,C3_00204,2.958,1.992,2.739,1.375,29.474,400.611,2.840,0.073573,living
3,C,C3,C3_00205,1.893,2.013,2.203,1.094,32.455,484.732,2.116,0.066955,living
3,C,C3,C3_00206,2.535,1.903,2.478,1.302,28.813,549.300,2.347,0.052455,living
3,C,C3,C3_00207,1.538,1.995,1.977,0.991,24.132,479.231,2.692,0.050355,living
3,C,C3,C3_00208,1.386,1.903,1.833,0.963,13.646,420.366,2.659,0.032463,living
3,C,C3,C3_00209,1.386,1.738,1.751,1.008,88.939,478.573,2.146,0.185842,living
3,C,C3,C3_00210,1.673,1.920,2.022,1.053,132.818,471.192,3.081,0.281877,living
3,C,C3,C3_00211,1.369,1.995,1.865,0.935,121.136,442.556,4.210,0.273719,living
3,C,C3,C3_00212,2.129,1.995,2.326,1.166,116.635,507.794,2.802,0.229690,living
3,C,C3,C3_00213,0.811,2.111,1.476,0.699,51.833,426.146,3.021,0.121633,living
3,C,C3,C3_00214,2.653,1.995,2.596,1.301,86.924,642.127,3.000,0.135368,living
3,C,C3,C3_00215,2.518,1.705,2.338,1.371,101.584,543.772,2.544,0.186813,living
3,C,C3,C3_00216,0.744,1.271,1.097,0.863,79.591,470.636,2.182,0.169113,living
3,C,C3,C3_00217,1.200,1.929,1.717,0.890,59.803,469.352,2.606,0.127416,living
3,C,C3,C3_00218,1.470,1.786,1.828,1.024,73.989,502.149,2.908,0.147344,living
3,C,C3,C3_00219,1.859,1.930,2.137,1.107,94.436,543.282,2.518,0.173826,living
3,C,C3,C3_00220,1.758,1.788,2.001,1.119,103.240,463.212,2.740,0.222880,living
3,C,C3,C3_00221,2.349,1.740,2.281,1.311,68.496,504.309,2.331,0.135822,living
3,C,C3,C3_00222,1.301,1.995,1.818,0.911,88.935,427.156,5.896,0.208203,dead
3,C,C3,C3_00223,1.217,1.778,1.660,0.934,32.625,504.986,2.361,0.064606,living
3,C,C3,C3_00224,2.079,1.517,2.004,1.321,66.902,685.398,2.797,0.097611,living
3,C,C3,C3_00225,1.234,2.092,1.813,0.867,24.137,520.753,2.452,0.046350,living
3,C,C3,C3_00226,1.673,1.650,1.875,1.136,22.818,591.980,2.707,0.038546,living
3,C,C3,C3_00227,1.082,1.995,1.658,0.831,31.922,450.141,16.016,0.070915,dead
3,C,C3,C3_00228,2.924,2.374,2.973,1.252,12.272,554.260,2.457,0.022141,living
3,C,C3,C3_00229,1.960,1.795,2.116,1.179,60.078,533.095,2.828,0.112696,living
3,C,C3,C3_00230,2.011,1.685,2.077,1.233,135.613,544.303,2.269,0.249151,living
3,C,C3,C3_00231,2.467,1.995,2.504,1.255,132.925,463.027,5.397,0.287077,dead
3,C,C3,C3_00232,1.893,2.054,2.225,1.083,133.643,495.732,2.464,0.269587,living
3,C,C3,C3_00233,1.589,1.685,1.846,1.096,54.436,524.915,2.617,0.103705,living
3,C,C3,C3_00234,1.538,2.076,2.016,0.971,77.725,469.681,2.846,0.165485,living
3,C,C3,C3_00235,2.282,1.845,2.315,1.255,113.148,566.570,2.348,0.199707,living
3,C,C3,C3_00236,1.825,1.995,2.153,1.079,38.722,462.074,11.176,0.083801,dead
3,C,C3,C3_00237,1.707,2.130,2.152,1.010,22.178,513.554,2.970,0.043186,living
3,C,C3,C3_00238,1.859,2.375,2.371,0.998,28.864,517.273,2.855,0.055800,living
3,C,C3,C3_00239,2.332,1.929,2.393,1.241,28.804,705.507,2.283,0.040828,living
3,C,C3,C3_00240,2.265,2.274,2.561,1.126,26.754,578.515,2.866,0.046246,living
3,C,C3,C3_00241,2.214,2.210,2.496,1.129,24.252,581.038,2.351,0.041739,living
3,C,C3,C3_00242,1.606,1.798,1.917,1.066,23.032,596.747,2.484,0.038595,living
3,C,C3,C3_00243,1.741,2.476,2.343,0.946,18.553,506.816,3.204,0.036608,living
3,C,C3,C3_00244,1.724,3.000,2.566,0.855,16.382,481.265,2.539,0.034040,living
3,C,C3,C3_00245,1.115,1.852,1.621,0.876,31.076,391.197,2.788,0.079438,living
3,C,C3,C3_00246,2.282,1.968,2.391,1.215,108.341,469.407,2.304,0.230803,living
3,C,C3,C3_00247,1.048,2.268,1.740,0.767,74.952,316.952,2.468,0.236477,living
3,C,C3,C3_00248,1.048,1.995,1.632,0.818,89.823,342.516,2.355,0.262243,living
3,C,C3,C3_00249,1.791,1.448,1.817,1.255,88.208,488.292,2.491,0.180645,living
3,C,C3,C3_00250,1.775,1.870,2.056,1.099,105.210,424.562,2.657,0.247807,living
3,C,C3,C3_00251,2.231,2.444,2.635,1.078,95.659,406.182,2.477,0.235508,living
3,C,C3,C3_00252,2.569,1.863,2.469,1.325,124.526,484.349,2.586,0.257101,living
3,C,C3,C3_00253,2.552,1.995,2.546,1.276,70.371,409.212,31.411,0.171967,dead
3,C,C3,C3_00254,2.569,1.937,2.517,1.299,69.178,538.092,2.158,0.128561,living
3,C,C3,C3_00255,0.828,2.235,1.535,0.687,52.612,360.653,1.796,0.145880,living
3,C,C3,C3_00256,1.453,1.665,1.755,1.054,58.605,410.000,2.419,0.142938,living
3,C,C3,C3_00257,2.535,2.264,2.703,1.194,77.273,487.347,2.980,0.158559,living
3,C,C3,C3_00258,1.099,1.995,1.671,0.837,47.615,379.908,25.862,0.125334,dead
3,C,C3,C3_00259,2.079,1.616,2.068,1.280,34.642,562.951,2.528,0.061537,living
3,C,C3,C3_00260,2.451,1.788,2.362,1.321,38.386,579.841,2.448,0.066201,living
3,C,C3,C3_00261,1.048,1.910,1.596,0.836,26.629,411.016,2.565,0.064788,living
3,C,C3,C3_00262,1.031,2.343,1.754,0.749,15.131,388.246,2.590,0.038973,living
3,C,C3,C3_00263,1.217,1.848,1.692,0.916,35.222,129.083,2.111,0.272864,living
3,C,C3,C3_00264,1.690,1.780,1.957,1.099,58.960,132.800,2.750,0.443976,living
3,C,C3,C3_00265,1.741,1.773,1.982,1.118,54.951,137.961,2.650,0.398311,living
3,C,C3,C3_00266,3.042,2.087,2.843,1.362,67.106,179.239,2.061,0.374392,living
3,C,C3,C3_00267,1.166,1.280,1.379,1.077,52.493,144.899,2.203,0.362272,living
3,C,C3,C3_00268,1.572,1.823,1.910,1.048,59.000,126.312,2.796,0.467098,living
3,C,C3,C3_00269,2.062,1.733,2.133,1.231,15.770,146.156,2.426,0.107902,living
3,C,C3,C3_00270,1.386,1.995,1.877,0.940,13.220,120.598,9.451,0.109617,dead
3,C,C3,C3_00271,2.451,2.006,2.502,1.247,32.717,185.869,2.462,0.176023,living
3,C,C3,C3_00272,1.521,2.206,2.067,0.937,26.656,139.633,2.911,0.190897,living
3,C,C3,C3_00273,2.113,1.827,2.217,1.213,12.912,162.488,2.416,0.079464,living
3,C,C3,C3_00274,2.079,1.696,2.119,1.249,27.967,180.447,2.089,0.154990,living
3,C,C3,C3_00275,1.876,1.908,2.135,1.119,16.676,173.856,2.658,0.095917,living
3,C,C3,C3_00276,1.741,2.426,2.319,0.956,11.553,154.689,2.350,0.074688,living
3,C,C3,C3_00277,0.727,2.099,1.394,0.664,6.791,140.070,3.093,0.048481,living
3,C,C3,C3_00278,1.301,1.945,1.795,0.923,9.935,153.571,1.779,0.064693,living
3,C,C3,C3_00279,1.335,1.951,1.821,0.933,11.152,162.063,2.886,0.068812,living
3,C,C3,C3_00280,1.876,2.064,2.220,1.076,10.099,165.261,2.243,0.061110,living
3,C,C3,C3_00281,2.924,2.121,2.810,1.325,9.682,241.272,2.168,0.040129,living
3,C,C3,C3_00282,1.318,1.787,1.732,0.969,8.718,167.615,2.282,0.052012,living
3,C,C3,C3_00283,1.842,2.232,2.288,1.025,6.220,170.716,2.294,0.036436,living
3,C,C3,C3_00284,1.453,2.111,1.976,0.936,74.291,322.814,2.395,0.230135,living
3,C,C3,C3_00285,2.214,1.715,2.199,1.282,149.061,428.794,2.573,0.347629,living
3,C,C3,C3_00286,2.501,1.995,2.521,1.263,92.047,448.770,2.757,0.205110,living
3,C,C3,C3_00287,0.845,2.160,1.524,0.706,31.080,318.900,1.960,0.097460,living
3,C,C3,C3_00288,1.386,2.028,1.892,0.933,62.768,365.805,2.000,0.171590,living
